Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
1.29808,1.29886,1.30478,-0.00018,-0.00019,0,20,0.1,0,0,10,SELL
1.29869,1.29886,1.30452,0.00000,-0.00026,0.0005,80,0.1,0,0,10,STRONGSELL
1.29909,1.29886,1.30432,0.00000,-0.00020,0.001,40,0,0,10,20,STRONGSELL
1.29565,1.29886,1.30411,0.00000,-0.00021,0.0025,-230,0,0,-10,-20,SELL
1.29457,1.29855,1.30381,-0.00031,-0.00030,-0.005,0,-0.1,-0.0005,-10,-10,WAIT
1.29363,1.29817,1.30355,-0.00038,-0.00027,-0.001,0,0,0,0,-10,WAIT
1.29406,1.29776,1.30327,-0.00042,-0.00028,0,70,-0.1,0,0,0,BUY
1.29366,1.29735,1.30301,-0.00041,-0.00025,0.0005,20,0.1,0,0,0,SELL
1.29329,1.29703,1.30279,-0.00032,-0.00023,0,0,0,0,0,0,STRONGSELL
1.29537,1.29665,1.30253,-0.00039,-0.00025,0.002,80,0,0,10,20,STRONGSELL
1.29215,1.29636,1.30229,-0.00028,-0.00024,0.001,-80,0.1,0,0,10,SELL
1.29003,1.29588,1.30200,-0.00049,-0.00030,-0.0025,-40,-0.1,0,-10,-10,SELL
1.29043,1.29532,1.30156,-0.00055,-0.00044,-0.00175,20,0,0,0,-20,SELL
1.29044,1.29475,1.30119,-0.00057,-0.00036,0.00125,20,0,0,0,10,WAIT
1.28879,1.29422,1.30086,-0.00053,-0.00033,0.0005,-20,0,0,0,-10,WAIT
1.28854,1.29356,1.30046,-0.00066,-0.00040,-0.0015,0,0,0,0,10,WAIT
1.29006,1.29284,1.30004,-0.00072,-0.00042,0.0025,60,0,0,10,10,WAIT
1.28965,1.29219,1.29965,-0.00064,-0.00040,-0.001,0,0,0,0,20,BUY
1.28895,1.29176,1.29921,-0.00043,-0.00043,0.0005,-20,0,0,0,10,BUY
1.29012,1.29136,1.29878,-0.00040,-0.00044,0.0005,60,0.1,0.0005,0,0,STRONGBUY
1.29085,1.29111,1.29839,-0.00025,-0.00039,0.001,20,0,0,0,0,WAIT
1.29171,1.29088,1.29801,-0.00023,-0.00038,0.001,60,0,0.00025,10,10,WAIT
1.29318,1.29074,1.29766,-0.00014,-0.00034,0.0015,60,0.1,0.00025,0,10,WAIT
1.29144,1.29073,1.29735,-0.00001,-0.00031,-0.001,-40,-0.1,0,0,-10,BUY
1.29194,1.29045,1.29706,-0.00028,-0.00030,-0.001,40,0,0,0,-10,WAIT
1.29345,1.29044,1.29679,-0.00002,-0.00026,0.0015,40,0.1,0,10,10,WAIT
1.29428,1.29068,1.29657,0.00024,-0.00022,0,0,0.1,0,0,10,SELL
1.29163,1.29096,1.29637,0.00028,-0.00020,0.0005,-120,-0.2,0,-10,-10,BUY
1.29321,1.29104,1.29609,0.00009,-0.00028,-0.0015,60,0.1,0,10,-10,WAIT
1.29321,1.29136,1.29587,0.00032,-0.00022,0,-20,0.1,0,0,-10,STRONGBUY
1.29384,1.29169,1.29566,0.00033,-0.00021,0,20,-0.1,0,0,20,STRONGBUY
1.29399,1.29196,1.29546,0.00027,-0.00020,0.0005,0,0,0,0,0,STRONGBUY
1.29716,1.29227,1.29526,0.00031,-0.00020,0.0025,100,0.1,0,10,10,STRONGBUY
1.30204,1.29286,1.29512,0.00059,-0.00014,0.004,0,0.05,0.0005,10,10,BUY
1.30407,1.29371,1.29507,0.00085,-0.00005,0.001,0,0.05,0.0005,0,0,WAIT
1.30314,1.29465,1.29511,0.00094,0.00004,-0.001,-40,0,0,0,0,BUY
1.30423,1.29547,1.29517,0.00082,0.00005,-0.0015,-20,0,0,0,0,BUY
1.30403,1.29626,1.29529,0.00079,0.00012,-0.001,-20,0,0,0,0,STRONGBUY
1.30595,1.29716,1.29540,0.00090,0.00011,0.002,0,0,0,0,-10,SELL
1.30632,1.29816,1.29554,0.00100,0.00014,-0.0005,-20,0,0,0,0,WAIT
1.30802,1.29908,1.29566,0.00092,0.00013,0.0005,0,0,-0.0005,0,-10,SELL
1.3049,1.30006,1.29583,0.00098,0.00016,0.0005,-40,0.1,0,-10,-20,WAIT
1.3056,1.30101,1.29593,0.00095,0.00011,-0.005,0,0,-0.0005,0,-10,SELL
1.3052,1.30189,1.29605,0.00089,0.00012,0,0,0,-0.0005,0,-20,SELL
1.30546,1.30275,1.29619,0.00086,0.00014,0.0015,0,0,0,0,0,SELL
1.30412,1.30358,1.29633,0.00083,0.00014,0,-60,-0.1,-0.0005,0,0,WAIT
1.30236,1.30430,1.29642,0.00072,0.00010,-0.003,-120,0,0,-10,-10,WAIT
1.30312,1.30467,1.29649,0.00037,0.00007,-0.0015,40,-0.1,-0.0005,0,0,SELL
1.30385,1.30475,1.29660,0.00008,0.00011,0.0005,39.95,-0.1,0,0,10,WAIT
1.30332,1.30474,1.29671,-0.00002,0.00011,0.0005,-39.95,0,0,0,0,STRONGBUY
1.30174,1.30475,1.29682,0.00001,0.00011,-0.0005,-40,0,0,0,0,STRONGBUY
1.30297,1.30457,1.29689,-0.00018,0.00007,-0.0005,60,-0.1,0,0,10,STRONGBUY
1.31468,1.30450,1.29698,-0.00008,0.00009,0.01225,260,0.2,0.001,20,40,SELL
1.31728,1.30512,1.29729,0.00062,0.00031,0,0,0,0.0005,0,10,STRONGSELL
1.31457,1.30590,1.29772,0.00078,0.00043,-0.00275,-60,0,0.0005,-10,0,STRONGSELL
1.31192,1.30637,1.29812,0.00047,0.00040,-0.003,-60,0,0,0,0,SELL
1.31066,1.30687,1.29849,0.00050,0.00037,-0.0025,-20,0,-0.0005,0,-10,SELL
1.30872,1.30723,1.29882,0.00036,0.00033,-0.001,-40,-0.1,-0.0005,-10,-20,BUY
1.30976,1.30748,1.29912,0.00025,0.00030,-0.002,20,0,0,0,-20,BUY
1.30951,1.30779,1.29945,0.00031,0.00033,0.0005,-20,0,-0.0005,0,-20,WAIT
1.3104,1.30818,1.29973,0.00038,0.00028,0,20,0,0,0,10,STRONGSELL
1.31224,1.30875,1.30010,0.00057,0.00036,0.00199,20,0.1,0,10,20,STRONGSELL
1.30944,1.30940,1.30054,0.00065,0.00044,-0.0001,-60,-0.1,-0.0005,-10,10,SELL
1.30509,1.30980,1.30092,0.00040,0.00038,-0.00239,-100,0,0,-10,-20,BUY
1.3057,1.30993,1.30121,0.00013,0.00029,-0.0035,0,0,-0.0005,0,-20,BUY
1.30746,1.31021,1.30155,0.00028,0.00034,0.0015,40,0,0,10,10,STRONGSELL
1.30735,1.31053,1.30193,0.00032,0.00038,0.0005,0,-0.3,0,0,10,STRONGSELL
1.30727,1.31001,1.30228,-0.00052,0.00035,0,0,0,0.0005,0,10,STRONGSELL
1.30415,1.30929,1.30263,-0.00071,0.00035,0.0005,-80,0,-0.0005,-10,-10,STRONGSELL
1.30056,1.30855,1.30293,-0.00074,0.00030,-0.0025,-50,0,0,-10,-10,WAIT
1.3005,1.30774,1.30314,-0.00081,0.00021,-0.001,50,0,-0.0005,0,-10,WAIT
1.30045,1.30701,1.30333,-0.00073,0.00019,-0.00074,20,0,0,0,0,SELL
1.30116,1.30642,1.30351,-0.00059,0.00017,0.00074,40,0,0.0005,10,10,SELL
1.30119,1.30581,1.30367,-0.00061,0.00016,0.0005,0,0,0,0,10,WAIT
1.29905,1.30521,1.30386,-0.00059,0.00019,0.002,-20,0,0,-10,0,BUY
1.29898,1.30440,1.30401,-0.00081,0.00014,-0.0015,20,-0.1,0,0,0,BUY
1.30205,1.30345,1.30412,-0.00095,0.00011,0.002,60,0.1,0.0005,10,20,SELL
1.3009,1.30293,1.30427,-0.00053,0.00016,0.0015,-20.05,0.1,0.00025,0,10,WAIT
1.3008,1.30263,1.30446,-0.00030,0.00019,-0.0015,0,0,0.00025,0,10,BUY
1.3005,1.30228,1.30461,-0.00035,0.00015,0,0,-0.1,0,0,-20,BUY
1.30063,1.30178,1.30476,-0.00050,0.00015,0.001,20.05,0,0,0,0,WAIT
1.30245,1.30130,1.30489,-0.00048,0.00014,0,140,0,0.0005,0,10,SELL
1.30259,1.30096,1.30506,-0.00034,0.00017,0.002,40,0.1,0,0,0,SELL
1.30017,1.30084,1.30517,-0.00011,0.00011,-0.0015,-200.05,0.1,0,0,-10,WAIT
1.30074,1.30082,1.30513,-0.00003,-0.00004,-0.002,40.05,0,0,0,-20,BUY
1.30073,1.30083,1.30507,0.00002,-0.00007,0.0005,0,0,0,0,-10,STRONGSELL
1.30081,1.30085,1.30502,0.00002,-0.00005,0.0005,0,0,0,0,0,STRONGSELL
1.30315,1.30083,1.30495,-0.00003,-0.00007,0.002,160,0.1,0,10,20,STRONGSELL
1.29469,1.30097,1.30493,0.00014,-0.00002,0.001,-350,-0.1,-0.0005,-20,-10,BUY
1.29561,1.30066,1.30471,-0.00031,-0.00023,-0.0065,0,0,0,0,-10,WAIT
1.29658,1.30042,1.30449,-0.00024,-0.00021,0.0005,70,-0.1,-0.00025,0,-10,STRONGSELL
1.2958,1.30003,1.30426,-0.00039,-0.00023,0.0005,20,0,-0.00025,0,0,STRONGSELL
1.29481,1.29966,1.30408,-0.00036,-0.00018,0,0,-0.1,0,0,10,STRONGSELL
1.2928,1.29923,1.30386,-0.00043,-0.00022,0.001,-20,0,0,0,-10,SELL
1.29157,1.29868,1.30362,-0.00055,-0.00025,-0.003,0,0,0,0,0,WAIT
1.29033,1.29804,1.30334,-0.00065,-0.00028,0,0,0,0,-10,-10,WAIT
1.29108,1.29717,1.30306,-0.00087,-0.00028,0,20,-0.1,0,10,0,STRONGSELL
1.2912,1.29635,1.30284,-0.00082,-0.00023,0.00074,20,0.1,0,0,0,STRONGSELL
1.29131,1.29571,1.30260,-0.00064,-0.00024,0.00126,20,0,0,0,20,STRONGSELL
1.28574,1.29503,1.30235,-0.00067,-0.00025,0.001,-100,-0.1,0,-10,-10,SELL
1.28632,1.29396,1.30200,-0.00107,-0.00035,-0.003,40,0,0,0,10,SELL
1.28419,1.29293,1.30169,-0.00104,-0.00031,-0.0005,-40,-0.1,0,0,0,WAIT
1.28462,1.29157,1.30131,-0.00135,-0.00038,-0.0005,40,0,0,0,0,STRONGSELL
1.28499,1.29085,1.30071,-0.00072,-0.00060,0.001,40,0.1,0,0,0,STRONGSELL
1.28354,1.29010,1.30007,-0.00076,-0.00065,0.00057,-20,-0.1,0,0,0,STRONGSELL
1.27954,1.28916,1.29945,-0.00093,-0.00062,0.00043,-40,0,0,0,-10,SELL
1.27949,1.28800,1.29880,-0.00116,-0.00065,-0.002,20,0.1,0,0,0,WAIT
1.27955,1.28691,1.29817,-0.00109,-0.00062,0,20,-0.1,0,0,-10,SELL
1.27842,1.28596,1.29759,-0.00095,-0.00058,0.0005,0,0,0,-10,0,STRONGSELL
1.27911,1.28502,1.29696,-0.00094,-0.00063,0.0005,20,0,0.00025,10,10,STRONGSELL
1.27817,1.28422,1.29636,-0.00080,-0.00061,0.00043,0,0,0.00025,0,0,STRONGSELL
1.27515,1.28330,1.29571,-0.00092,-0.00064,-2E-05,-40,0,0,-10,0,SELL
nan,1.28215,1.29497,-0.00115,-0.00074,-0.00091,-20,0,-0.0005,0,0,WAIT
1.27122,1.28084,1.29424,-0.00131,-0.00073,-0.0015,-20,0,0,0,0,STRONGBUY
1.2738,1.27981,1.29356,-0.00104,-0.00068,0.0015,60,0,0.0005,10,0,WAIT
1.27334,1.27891,1.29293,-0.00089,-0.00064,0.00081,20,0,0,0,10,SELL
1.27445,1.27814,1.29224,-0.00077,-0.00068,0.00219,39.95,0.1,0,0,20,SELL
1.27351,1.27741,1.29158,-0.00073,-0.00066,0,-19.95,0,0.0005,0,0,WAIT
1.2722,1.27659,1.29091,-0.00082,-0.00068,-0.0005,-20,0,0,0,0,WAIT
1.27229,1.27578,1.29027,-0.00081,-0.00064,-0.001,20,0,0,0,-10,SELL
1.27265,1.27526,1.28971,-0.00052,-0.00057,0.001,0,0.1,0.0005,0,-10,WAIT
1.27226,1.27478,1.28915,-0.00049,-0.00056,0.0005,0,0,0,0,0,WAIT
1.26943,1.27425,1.28858,-0.00052,-0.00056,0,-80,-0.1,-0.0005,0,0,WAIT
1.27363,1.27361,1.28795,-0.00064,-0.00063,0.002,180,0.1,0.0005,10,20,SELL
1.27289,1.27322,1.28740,-0.00039,-0.00055,0.007,-20,0.2,0,0,0,SELL
1.2704,1.27284,1.28688,-0.00038,-0.00052,-0.0075,-140,0.1,0,0,-10,STRONGSELL
1.27144,1.27250,1.28630,-0.00034,-0.00057,-0.0015,79.95,0,0,0,-10,STRONGSELL
1.27123,1.27239,1.28569,-0.00011,-0.00061,0.0005,-19.95,0.1,0,0,0,STRONGSELL
1.26622,1.27239,1.28510,0.00000,-0.00059,0.0005,-130,-0.2,-0.0005,-10,-10,WAIT
1.26542,1.27185,1.28441,-0.00054,-0.00069,-0.0025,10,0,0,0,0,WAIT
1.26741,1.27129,1.28371,-0.00057,-0.00070,0.0015,80,0,0,10,0,SELL
1.266,1.27078,1.28304,-0.00050,-0.00066,0.001,0,0,-0.0005,0,20,STRONGSELL
1.26537,1.27025,1.28231,-0.00054,-0.00073,-0.002,0,0,0,0,10,SELL
1.26447,1.26976,1.28157,-0.00049,-0.00074,-0.0005,0,0,0,-10,-10,STRONGBUY
1.26247,1.26920,1.28085,-0.00056,-0.00071,0,-20,-0.1,0,0,-10,STRONGBUY
1.2642,1.26847,1.28009,-0.00073,-0.00077,0.001,60,0,0,10,10,BUY
1.26769,1.26790,1.27936,-0.00058,-0.00073,0.003,60,0.1,0.0005,10,20,SELL
1.26553,1.26777,1.27869,-0.00012,-0.00066,-0.0005,-40.05,0,0,-10,10,STRONGBUY
1.26608,1.26720,1.27794,-0.00058,-0.00075,-0.001,20.05,-0.2,0.0005,0,10,WAIT
1.26594,1.26671,1.27737,-0.00049,-0.00057,0,20,0,0,0,-10,STRONGBUY
1.26877,1.26639,1.27678,-0.00032,-0.00059,0.0025,120,0.1,0,10,10,BUY
1.26699,1.26620,1.27622,-0.00019,-0.00056,0.003,-40,0.1,0.00025,0,-10,STRONGBUY
1.27133,1.26590,1.27564,-0.00030,-0.00058,-0.00106,120,0.1,0.00025,10,10,BUY
1.27104,1.26626,1.27517,0.00036,-0.00047,0.00156,-40,0,0,0,-10,WAIT
1.27264,1.26666,1.27474,0.00040,-0.00044,-0.001,20,0.1,0.0005,0,20,STRONGSELL
1.27305,1.26704,1.27436,0.00037,-0.00038,0,-40,0,0,0,0,STRONGSELL
1.27053,1.26754,1.27402,0.00050,-0.00035,0.001,-60,0,-0.0005,0,-10,SELL
1.26768,1.26791,1.27360,0.00037,-0.00041,-0.0035,-80,-0.1,0,-10,-20,WAIT
1.26804,1.26814,1.27313,0.00023,-0.00047,-0.0025,0,0.1,-0.0005,0,-30,WAIT
1.26785,1.26854,1.27267,0.00040,-0.00047,0,-20,0,-0.0005,0,-10,WAIT
1.26793,1.26880,1.27231,0.00026,-0.00036,0.00025,0,-0.1,0,0,0,SELL
1.26723,1.26881,1.27194,0.00002,-0.00037,-0.00025,-20.05,0,0,0,0,WAIT
1.26703,1.26894,1.27160,0.00012,-0.00034,0.0025,-19.95,0,-0.0005,0,10,SELL
1.2669,1.26900,1.27125,0.00007,-0.00035,-0.002,0,0,0,0,0,SELL
1.26655,1.26907,1.27089,0.00007,-0.00036,0.001,0,0,0,0,10,WAIT
1.26519,1.26891,1.27055,-0.00016,-0.00034,-0.0015,-40,-0.1,0,-10,-10,WAIT
1.26565,1.26879,1.27026,-0.00013,-0.00029,-0.0005,20,0,0,10,-10,WAIT
1.26581,1.26838,1.26999,-0.00041,-0.00028,0,0,-0.1,0,0,0,STRONGSELL
1.2642,1.26801,1.26971,-0.00037,-0.00027,0.001,-60,0,0,-10,0,SELL
1.26549,1.26740,1.26943,-0.00060,-0.00028,0,80,-0.1,0,10,20,STRONGSELL
1.26184,1.26686,1.26916,-0.00054,-0.00027,0.0015,-130,0,0,-10,0,BUY
1.26258,1.26624,1.26883,-0.00062,-0.00033,-0.0035,50,0.1,0,0,0,WAIT
1.26247,1.26588,1.26858,-0.00036,-0.00025,0.0005,20,0,0,0,-10,WAIT
1.26341,1.26548,1.26837,-0.00040,-0.00021,0.0005,60,0.1,0,0,0,SELL
1.26263,1.26516,1.26821,-0.00032,-0.00016,0.0005,-20,-0.1,0,0,0,SELL
1.2618,1.26478,1.26799,-0.00038,-0.00022,0,-20,0.1,0,0,10,WAIT
1.26107,1.26440,1.26776,-0.00039,-0.00023,-0.0005,0,-0.2,0,0,0,WAIT
1.26063,1.26397,1.26749,-0.00043,-0.00027,0,0,0,0,0,10,WAIT
1.26083,1.26352,1.26723,-0.00045,-0.00026,-0.0005,20,-0.1,0,0,0,SELL
1.26071,1.26311,1.26700,-0.00041,-0.00023,0.0005,0,0,0,0,0,BUY
1.26143,1.26279,1.26677,-0.00032,-0.00023,0.0015,39.95,0.1,0,0,10,BUY
1.25815,1.26249,1.26655,-0.00030,-0.00022,-0.00075,-139.95,0,0,-10,-10,STRONGBUY
1.26275,1.26195,1.26627,-0.00055,-0.00028,0.00225,240,0.1,0.0005,20,20,BUY
1.26304,1.26184,1.26613,-0.00010,-0.00013,0.0005,40,0,0,0,10,BUY
1.26463,1.26167,1.26592,-0.00018,-0.00021,0,60,0,0.0005,10,20,SELL
1.26409,1.26187,1.26575,0.00020,-0.00017,0.0005,-40,0,0,0,-10,WAIT
1.26418,1.26197,1.26563,0.00011,-0.00013,0.0005,-20,0,0,0,0,BUY
1.26301,1.26210,1.26548,0.00012,-0.00015,-0.001,-40,0,0,-10,-10,STRONGBUY
1.26349,1.26207,1.26532,-0.00003,-0.00016,-0.0005,20,0,0,0,-10,BUY
1.26625,1.26213,1.26526,0.00006,-0.00005,0.00216,80,0.1,0,10,-10,SELL
1.26658,1.26245,1.26528,0.00032,0.00002,-0.00116,-20,0.1,0,0,20,BUY
1.26614,1.26284,1.26526,0.00039,-0.00002,0,-20,0,0,0,10,BUY
1.26502,1.26323,1.26527,0.00039,0.00000,0.0015,-60,0,0,0,-10,STRONGBUY
1.26824,1.26353,1.26526,0.00030,-0.00001,0.0005,100,0,0,10,-10,BUY
1.26866,1.26407,1.26534,0.00054,0.00008,0.0005,0,0,0,0,0,BUY
1.26977,1.26459,1.26546,0.00052,0.00012,0,0,0.1,0,0,10,BUY
1.2703,1.26542,1.26557,0.00083,0.00011,-0.001,0,0,0,0,0,BUY
1.27045,1.26596,1.26562,0.00054,0.00005,0,-20,0,0,0,10,SELL
1.27134,1.26649,1.26572,0.00053,0.00010,0.0005,0,0,0,0,0,STRONGSELL
1.27327,1.26697,1.26583,0.00048,0.00011,0.001,20,0,0,10,0,STRONGSELL
1.26903,1.26762,1.26597,0.00066,0.00015,0,-120,0,0,-20,-30,WAIT
1.26831,1.26797,1.26598,0.00035,0.00001,-0.004,-40,0.1,-0.0005,0,-20,WAIT
1.26841,1.26835,1.26600,0.00038,0.00003,-0.001,0,-0.1,0,0,-20,STRONGBUY
1.26877,1.26870,1.26595,0.00035,-0.00006,0,0,0,-0.0005,0,0,BUY
1.26811,1.26888,1.26590,0.00018,-0.00005,0.0005,-20,-0.1,0,0,0,BUY
1.27189,1.26899,1.26581,0.00011,-0.00009,0.004,140,0.1,0,10,20,SELL
1.27087,1.26940,1.26579,0.00041,-0.00002,-0.00154,-60,0.1,0,-10,10,SELL
1.26933,1.26982,1.26579,0.00042,0.00001,-0.00196,-80,-0.1,0,0,10,BUY
1.26911,1.26989,1.26583,0.00008,0.00003,0.0005,-20.05,0,0,0,-10,STRONGBUY
1.26952,1.26993,1.26585,0.00003,0.00002,-0.002,20.05,0,0,0,-10,STRONGBUY
1.27159,1.26991,1.26588,-0.00002,0.00003,0.0025,100,0.1,0,0,10,BUY
1.27425,1.27000,1.26596,0.00009,0.00007,0.0025,100,0,0.0005,10,10,SELL
1.27466,1.27027,1.26610,0.00027,0.00014,0,-20,0,0,0,20,STRONGSELL
1.27379,1.27051,1.26625,0.00024,0.00015,-0.001,-40,0,0,0,0,STRONGSELL
1.27193,1.27055,1.26639,0.00004,0.00014,-0.002,-60,0,0,-10,-10,STRONGSELL
1.27088,1.27075,1.26649,0.00021,0.00011,-0.001,-60,0,0,0,-20,SELL
1.26879,1.27094,1.26661,0.00018,0.00011,0.00025,-80,-0.1,-0.0005,-10,-30,WAIT
1.26746,1.27096,1.26667,0.00003,0.00006,-0.00225,-40,-0.1,-0.0005,0,0,BUY
1.26882,1.27087,1.26670,-0.00009,0.00003,0,60,0,0,0,10,WAIT
1.26827,1.27092,1.26680,0.00005,0.00009,0.001,-20,-0.1,0,0,10,BUY
1.26868,1.27066,1.26685,-0.00026,0.00006,-0.001,20,0,0,0,10,BUY
1.2682,1.27051,1.26699,-0.00016,0.00014,0,0,0,0,0,0,STRONGBUY
1.27074,1.27043,1.26710,-0.00008,0.00011,0.002,80,0.1,0,10,20,BUY
1.27147,1.27054,1.26727,0.00012,0.00017,0.0015,20,0,0.0005,0,10,WAIT
1.27269,1.27068,1.26743,0.00014,0.00016,-0.00025,40,0,0.0005,0,10,WAIT
1.27231,1.27076,1.26763,0.00008,0.00020,0.00025,-20,-0.2,0,0,0,BUY
1.27217,1.27062,1.26784,-0.00014,0.00021,-0.001,20,0,0,0,0,BUY
1.27202,1.27044,1.26806,-0.00018,0.00022,0,0,0,0,0,0,STRONGSELL
1.27426,1.27032,1.26829,-0.00013,0.00023,0.0015,60,0.1,0,10,0,STRONGSELL
1.274,1.27048,1.26856,0.00017,0.00027,0.001,-20,0.1,0,0,-10,STRONGSELL
1.26885,1.27071,1.26882,0.00022,0.00027,-0.001,-180,-0.1,0,-20,-30,WAIT
1.26871,1.27071,1.26897,0.00000,0.00015,-0.005,0,0.1,-0.0005,0,-20,SELL
1.26924,1.27080,1.26918,0.00009,0.00021,0.0005,19.95,0,0,0,-10,WAIT
1.26905,1.27083,1.26931,0.00003,0.00013,0.0005,-19.95,0,-0.0005,0,0,SELL
1.26695,1.27089,1.26943,0.00006,0.00012,0.0005,-60,-0.1,0,-10,0,WAIT
1.26917,1.27076,1.26948,-0.00012,0.00005,0.001,79.95,0.1,0,10,10,SELL
1.26786,1.27083,1.26958,0.00007,0.00010,-0.0005,-39.95,-0.1,0,0,10,WAIT
1.2673,1.27063,1.26965,-0.00021,0.00007,-0.0005,0,0,0,0,10,SELL
1.26764,1.27033,1.26974,-0.00030,0.00009,-0.0005,20,0,0,0,-10,STRONGSELL
1.26744,1.26997,1.26982,-0.00036,0.00008,-0.0005,0,-0.1,0.0005,0,-10,STRONGSELL
1.26611,1.26962,1.26985,-0.00035,0.00002,0.0005,-40,0,-0.0005,-10,0,STRONGSELL
1.26197,1.26919,1.26984,-0.00043,-0.00001,-0.001,-90,-0.1,0,0,-10,SELL
1.25955,1.26847,1.26975,-0.00072,-0.00008,-0.00198,0,-0.1,-0.0005,-10,-10,WAIT
1.2589,1.26742,1.26964,-0.00105,-0.00011,-0.00202,10,0,0,0,0,WAIT
1.2593,1.26634,1.26946,-0.00108,-0.00019,0.001,60,0,0,0,10,WAIT
1.25936,1.26566,1.26927,-0.00068,-0.00019,0.0005,20,0,0,0,0,STRONGSELL
1.25879,1.26499,1.26906,-0.00067,-0.00021,0.00043,20,0,0,0,10,STRONGSELL
1.26007,1.26424,1.26883,-0.00075,-0.00023,0.00157,20,0,0.0005,10,10,STRONGSELL
1.25575,1.26360,1.26862,-0.00064,-0.00021,0.0005,-40,0,0,-10,0,SELL
1.25329,1.26280,1.26831,-0.00080,-0.00031,-0.003,-20,-0.1,-0.0005,0,-10,WAIT
1.25381,1.26167,1.26791,-0.00113,-0.00040,-0.001,20,0,0.0005,0,-20,SELL
1.25346,1.26066,1.26761,-0.00100,-0.00030,0.001,0,0,0,0,10,BUY
1.25318,1.25967,1.26731,-0.00099,-0.00030,0.00096,0,0,0,0,0,BUY
1.25221,1.25864,1.26701,-0.00103,-0.00030,0.00027,0,0,0,0,10,STRONGBUY
1.25519,1.25755,1.26668,-0.00109,-0.00033,0.00227,80,0.1,0.0005,10,20,WAIT
1.25565,1.25677,1.26642,-0.00078,-0.00026,0.0005,20,0.1,0,0,20,BUY
1.25632,1.25632,1.26609,-0.00045,-0.00032,0.001,20,0,0.0005,0,20,BUY
1.25571,1.25609,1.26580,-0.00023,-0.00029,0,-20,0,0.0005,0,0,STRONGBUY
1.25683,1.25586,1.26553,-0.00023,-0.00027,0.001,60,0.1,0,10,0,STRONGBUY
1.25927,1.25569,1.26528,-0.00018,-0.00025,0.0015,80,0,0.0005,0,0,STRONGBUY
1.2633,1.25568,1.26508,-0.00001,-0.00021,0.003,60,0.2,0.0005,10,0,STRONGBUY
1.26384,1.25600,1.26491,0.00032,-0.00017,0.003,0,0,0,10,0,STRONGBUY
1.26744,1.25627,1.26470,0.00027,-0.00021,-0.001,0,0.1,0.0005,0,0,WAIT
1.26784,1.25711,1.26456,0.00084,-0.00014,0,-40,0.1,0,0,0,BUY
1.27108,1.25815,1.26444,0.00104,-0.00012,0.00475,0,0,0.0005,10,10,WAIT
1.26827,1.25938,1.26442,0.00123,-0.00002,-0.00275,-60,0.1,-0.0005,-10,-10,BUY
1.27032,1.26044,1.26437,0.00106,-0.00005,-0.003,0,0,0,0,-10,WAIT
1.27024,1.26166,1.26440,0.00122,0.00003,-0.0005,0,0.1,0,0,-10,SELL
1.27091,1.26295,1.26446,0.00129,0.00006,-0.001,0,-0.1,-0.0005,0,0,STRONGSELL
1.27002,1.26407,1.26450,0.00112,0.00004,0.001,-20,0,-0.0005,0,-10,WAIT
1.2675,1.26510,1.26453,0.00103,0.00004,-0.0015,-40,-0.1,-0.0005,-10,-10,STRONGBUY
1.26635,1.26590,1.26451,0.00080,-0.00002,-0.003,-40,-0.1,-0.0005,0,-20,STRONGBUY
1.27059,1.26666,1.26447,0.00076,-0.00004,0.003,80,0.1,0,10,20,STRONGBUY
1.27446,1.26764,1.26447,0.00098,0.00000,0.002,100,0,0,0,30,SELL
1.27454,1.26873,1.26453,0.00109,0.00006,-0.0005,-20,0,0.0005,0,20,SELL
1.27494,1.26953,1.26457,0.00080,0.00004,-0.0005,0,-0.1,0,0,0,SELL
1.27283,1.27032,1.26462,0.00079,0.00005,0.001,-80,0,0,0,-10,WAIT
1.27247,1.27071,1.26463,0.00038,0.00001,-0.001,-20,0,-0.0005,0,-20,BUY
1.27361,1.27104,1.26464,0.00033,0.00001,-0.0025,20,-0.1,0,0,-10,BUY
1.27382,1.27122,1.26463,0.00018,-0.00001,0,0,0,0,0,-10,BUY
1.27422,1.27161,1.26463,0.00040,0.00000,-0.0005,0,-0.1,0,0,10,SELL
1.27492,1.27189,1.26473,0.00028,0.00011,0.0005,0,0.1,-0.0005,0,10,STRONGSELL
1.27622,1.27223,1.26486,0.00033,0.00012,0.0025,40,0,0.0005,0,10,STRONGSELL
1.27251,1.27261,1.26500,0.00038,0.00014,-0.0015,-120,0,-0.0005,-10,-20,STRONGSELL
1.26926,1.27278,1.26507,0.00018,0.00007,-0.003,-120,-0.1,-0.0005,-10,-30,SELL
1.26862,1.27291,1.26511,0.00013,0.00005,-0.002,-40,0.1,0,0,-10,SELL
1.26842,1.27307,1.26510,0.00016,-0.00001,-0.001,20,-0.1,-0.0005,0,0,SELL
1.26742,1.27292,1.26511,-0.00016,0.00001,0,0,-0.1,0,0,0,BUY
1.26726,1.27241,1.26512,-0.00050,0.00000,0,40,0,0,0,0,BUY
1.26688,1.27189,1.26511,-0.00052,-0.00001,0.0025,0,0,0,0,0,BUY
nan,1.27132,1.26510,-0.00058,-0.00001,-0.0005,80,0,0,10,20,SELL
1.26888,1.27110,1.26517,-0.00022,0.00007,0,-20.05,0,0.0005,-10,10,WAIT
